user_id,establishment_id,product_name,rating
144,Feira do Produtor do Guará,Manga,3
31,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Atemóia,4
180,Feira do Produtor da Estrutural,Atemóia,3
98,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Pimentão,3
124,Feira do Produtor de São Sebastião,Limão,4
112,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Repolho,3
153,Feira do Produtor do Riacho Fundo,Mandioca,4
57,Feira do Produtor do Cruzeiro,Brócolis,2
79,Mercado Orgânico do CEASA,Alface,5
160,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Tangerina,4
63,Comper - Sudoeste,Tomate,2
200,Feira do Produtor do Varjão,Maracujá,3
135,Comper - Sudoeste,Banana,3
39,Extra - Asa Norte,Brócolis,5
95,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Brócolis,3
155,Feira do Produtor de Planaltina,Couve,3
32,Feira do Produtor de Águas Claras,Tomate,3
67,CEASA-DF,Berinjela,3
125,Atacadão - Ceilândia,Berinjela,3
20,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Chuchu,5
22,Feira do Produtor do Itapoã,Gengibre,5
136,Sam's Club - Asa Norte,Uva,3
114,Assaí Atacadista - Taguatinga,Abacate,4
123,Big Box - Águas Claras,Cenoura,4
190,Extra - Asa Sul,Batata,4
136,Feira do Produtor de Vicente Pires,Pepino,3
103,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Couve,3
17,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Abacate,3
59,Big Box - Águas Claras,Pepino,4
121,Feira do Produtor do Guará,Pimentão,3
10,Comper - Sudoeste,Cebola,5
81,Extra - Asa Sul,Tomate,4
168,Feira do Produtor do Paranoá,Brócolis,3
29,Feira da Agricultura Familiar - Plano Piloto,Graviola,3
192,Feira do Produtor do Núcleo Bandeirante,Chuchu,3
37,Feira do Produtor de Taguatinga,Mandioca,3
8,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Manga,3
156,Extra - Asa Norte,Morango,2
114,Associação dos Produtores da Agricultura Familiar (Aspaf),Gengibre,4
5,Comper - Águas Claras,Banana,2
2,Atacadão - Taguatinga,Mamão,4
87,Feira do Produtor de Brazlândia,Graviola,3
26,Pão de Açúcar - Asa Norte,Maracujá,3
193,Feira do Produtor de Taguatinga,Cajamanga,5
15,Feira do Produtor do Guará,Chuchu,3
179,Supercei - Ceilândia,Graviola,3
138,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Mamão,5
67,Mercado Orgânico do CEASA,Quiabo,4
90,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Tangerina,4
91,Feira do Produtor do Park Way,Jiló,4
56,Atacadão - Taguatinga,Beterraba,5
143,Feira do Produtor do Lago Sul,Cenoura,3
74,Feira do Produtor do Varjão,Pepino,2
110,Associação Agrícola do Distrito Federal e Ride (Agrifam),Limão,3
43,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Jiló,5
139,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Limão,4
140,Feira do Produtor do Gama,Maracujá,3
63,Pão de Açúcar - Asa Sul,Abóbora,3
189,Assaí Atacadista - Ceilândia,Atemóia,3
176,Atacadão - Taguatinga,Tangerina,4
7,Feira do Produtor do Lago Sul,Uva,4
69,Feira do Produtor de São Sebastião,Mandioca,3
96,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Banana,4
90,Assaí Atacadista - Taguatinga,Repolho,3
99,Mercado Orgânico do CEASA,Pimentão,4
101,Super Maia - Taguatinga,Banana,3
10,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Chuchu,4
189,Feira do Produtor do Riacho Fundo,Beterraba,3
5,Feira do Produtor do Guará,Lichia,3
3,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Quiabo,4
142,Pão de Açúcar - Asa Sul,Cajamanga,4
129,Extra - Asa Norte,Atemóia,4
19,Feira do Produtor do Cruzeiro,Mamão,3
154,Super Maia - Taguatinga,Mandioca,3
200,Mercado Orgânico do CEASA,Atemóia,3
69,Pão de Açúcar - Asa Sul,Pitaia,3
18,Feira do Produtor do Riacho Fundo,Maracujá,3
67,Feira do Produtor do Riacho Fundo II,Lichia,5
107,Feira do Produtor do Guará,Pepino,5
105,Feira do Produtor do Núcleo Bandeirante,Graviola,3
20,Big Box - Águas Claras,Maracujá,5
33,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Mandioca,3
143,Feira do Produtor do Varjão,Lichia,3
79,Pão de Açúcar - Asa Norte,Manga,5
29,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Cebola,4
104,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Limão,3
65,Feira do Produtor do Cruzeiro,Pepino,4
22,Feira do Produtor do Lago Sul,Tangerina,4
31,Feira do Produtor de Santa Maria,Chuchu,3
74,Feira do Produtor de Samambaia,Tangerina,3
182,Super Maia - Sobradinho,Abacate,3
135,Atacadão - Taguatinga,Brócolis,3
150,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Lichia,5
48,Pão de Açúcar - Asa Sul,Pitaia,3
37,Comper - Sudoeste,Mamão,4
92,Feira do Produtor do Jardim Botânico,Agrião,3
124,Carrefour - Asa Norte,Manga,5
8,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Batata,4
169,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Couve,3
43,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Cebola,5
71,Feira do Produtor da Estrutural,Quiabo,5
122,CEASA-DF,Cajamanga,3
188,Feira do Produtor da Candangolândia,Beterraba,1
95,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Uva,3
15,Assaí Atacadista - Ceilândia,Jiló,3
144,Assaí Atacadista - Ceilândia,Mamão,4
185,Atacadão - Ceilândia,Manga,3
44,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Pitaia,3
109,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Limão,3
73,Pão de Açúcar - Asa Norte,Couve,3
68,Atacadão - Ceilândia,Pimentão,3
17,Supercei - Ceilândia,Gengibre,4
136,Feira do Produtor de Ceilândia,Coco,4
101,Feira do Produtor do Riacho Fundo,Pitaia,3
169,Feira do Produtor de Águas Claras,Atemóia,4
79,Feira do Produtor da Candangolândia,Mamão,4
187,Feira do Produtor de Santa Maria,Quiabo,3
126,Comper - Águas Claras,Banana,3
30,Feira do Produtor de Sobradinho,Atemóia,4
186,Feira do Produtor do Lago Norte,Abacate,5
93,Feira do Produtor da Estrutural,Gengibre,4
155,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Maracujá,4
36,Extra - Asa Norte,Atemóia,2
127,Feira do Produtor de São Sebastião,Abacate,3
3,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Agrião,3
26,Feira do Produtor do Paranoá,Lichia,3
99,Walmart - Samambaia,Pepino,4
98,Feira do Produtor da Estrutural,Goiaba,4
66,Extra - Asa Sul,Batata,3
182,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Batata,3
19,Super Maia - Taguatinga,Tangerina,4
2,Feira do Produtor do Guará,Abóbora,4
93,Big Box - Águas Claras,Couve,4
169,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Abóbora,4
63,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Pepino,4
133,Comper - Águas Claras,Banana,2
107,Supercei - Taguatinga,Abóbora,5
177,Feira do Produtor do Lago Sul,Abóbora,4
40,Feira do Produtor de Águas Claras,Chuchu,4
33,Feira do Produtor de Santa Maria,Banana,4
191,Feira do Produtor do Paranoá,Brócolis,4
135,Feira do Produtor do Riacho Fundo,Uva,3
141,Feira do Produtor de Águas Claras,Batata,5
61,Feira do Produtor do Itapoã,Uva,3
28,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Lichia,2
27,Feira do Produtor de Planaltina,Cebola,4
64,Feira do Produtor do Guará,Coco,4
141,Super Maia - Taguatinga,Atemóia,3
175,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Tomate,5
44,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Couve,3
99,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Chuchu,3
158,Comper - Sudoeste,Tomate,4
127,Feira do Produtor de São Sebastião,Limão,4
146,Carrefour - Águas Claras,Agrião,4
138,Carrefour - Asa Norte,Manga,4
169,Feira do Produtor do Riacho Fundo,Coco,3
6,Feira do Produtor da Estrutural,Cajamanga,4
147,Feira do Produtor do Gama,Manga,4
36,Feira do Produtor de Vicente Pires,Quiabo,3
3,Associação Agrícola do Distrito Federal e Ride (Agrifam),Chuchu,3
133,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Gengibre,3
152,Mercado Orgânico do CEASA,Lichia,5
39,Super Maia - Sobradinho,Graviola,4
78,Comper - Águas Claras,Maracujá,5
124,Feira do Produtor do Lago Norte,Agrião,4
71,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Banana,4
1,Feira do Produtor do Gama,Maracujá,3
26,Feira do Produtor do Riacho Fundo II,Abóbora,4
162,Feira do Produtor da Candangolândia,Berinjela,3
99,Supercei - Ceilândia,Alface,2
127,Supercei - Sobradinho,Pitaia,4
92,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Abóbora,3
136,Carrefour - Asa Norte,Manga,4
136,Feira do Produtor de Taguatinga,Maracujá,4
73,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Tangerina,3
135,Comper - Águas Claras,Lichia,5
168,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Uva,4
78,Pão de Açúcar - Asa Sul,Chuchu,4
2,Associação dos Produtores da Agricultura Familiar (Aspaf),Pepino,3
158,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Uva,3
31,Extra - Asa Sul,Brócolis,4
73,Feira do Produtor de Ceilândia,Brócolis,3
131,Supercei - Sobradinho,Mandioca,3
109,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Morango,4
100,Feira do Produtor do Gama,Banana,4
175,Extra - Asa Sul,Brócolis,5
200,Comper - Sudoeste,Cebola,3
94,Extra - Asa Sul,Coco,4
16,Pão de Açúcar - Asa Sul,Morango,3
152,Walmart - Samambaia,Uva,4
42,Feira do Produtor de Santa Maria,Pitaia,4
107,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Goiaba,4
28,Extra - Asa Sul,Goiaba,3
94,Carrefour - Asa Norte,Manga,4
60,Associação dos Produtores da Agricultura Familiar (Aspaf),Pepino,3
106,Extra - Asa Norte,Gengibre,4
58,Feira do Produtor de Brazlândia,Abacate,4
57,Sam's Club - Asa Norte,Mandioca,2
72,Supercei - Sobradinho,Mandioca,4
82,Feira do Produtor de Águas Claras,Quiabo,3
85,Assaí Atacadista - Taguatinga,Mamão,3
89,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Banana,3
114,Feira do Produtor da Estrutural,Abacate,5
17,Feira do Produtor do Lago Norte,Agrião,5
77,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Chuchu,3
90,Comper - Sudoeste,Pitaia,4
172,Feira do Produtor do Sudoeste,Graviola,3
88,Comper - Sudoeste,Alface,3
90,Feira do Produtor do Lago Sul,Cenoura,4
152,Feira do Produtor do Jardim Botânico,Coco,5
197,Assaí Atacadista - Ceilândia,Manga,4
196,Carrefour - Águas Claras,Abacate,2
199,Feira do Produtor de Vicente Pires,Uva,4
20,Feira da Agricultura Familiar - Plano Piloto,Banana,5
93,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Coco,5
144,Feira do Produtor do Lago Norte,Abacate,4
151,Feira do Produtor do Paranoá,Manga,3
7,Feira do Produtor do Itapoã,Pimentão,5
6,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Cenoura,4
16,Feira do Produtor do Park Way,Graviola,4
2,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Quiabo,3
139,Feira do Produtor do Jardim Botânico,Tangerina,4
93,Supercei - Sobradinho,Batata,4
16,Feira do Produtor de Águas Claras,Mamão,3
98,Feira do Produtor do Recanto das Emas,Cajamanga,4
154,Feira do Produtor da Candangolândia,Cenoura,4
139,Assaí Atacadista - Ceilândia,Pitaia,3
86,Feira do Produtor de Vicente Pires,Uva,3
189,Feira do Produtor do Núcleo Bandeirante,Cebola,3
200,Super Maia - Taguatinga,Atemóia,4
26,Feira do Produtor do Guará,Chuchu,5
171,Supercei - Ceilândia,Coco,3
181,Atacadão - Ceilândia,Mandioca,4
200,Feira do Produtor de Vicente Pires,Jiló,3
182,Feira da Agricultura Familiar - Plano Piloto,Graviola,2
72,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Jiló,4
141,Walmart - Samambaia,Graviola,4
14,Associação dos Trabalhadores Rurais da Agricultura Familiar do Assentamento Chapadinha (Astraf),Cenoura,3
119,Associação dos Produtores da Agricultura Familiar (Aspaf),Brócolis,4
178,Comper - Águas Claras,Beterraba,3
187,Feira do Produtor de Ceilândia,Coco,4
2,CEASA-DF,Uva,4
164,Feira do Produtor de Santa Maria,Batata,3
106,Feira do Produtor do Guará,Tangerina,4
96,CEASA-DF,Batata,3
99,Feira do Produtor do Varjão,Coco,3
116,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Alface,4
16,Feira do Produtor de Águas Claras,Chuchu,2
4,Comper - Águas Claras,Limão,3
91,Feira do Produtor do Riacho Fundo II,Manga,4
29,CEASA-DF,Batata,3
135,Feira do Produtor de Samambaia,Chuchu,3
113,Supercei - Taguatinga,Chuchu,3
172,Comper - Águas Claras,Chuchu,3
111,Super Maia - Taguatinga,Mandioca,4
114,Sam's Club - Asa Norte,Beterraba,5
91,Atacadão - Taguatinga,Gengibre,3
26,Walmart - Samambaia,Coco,4
126,Feira do Produtor do Riacho Fundo,Coco,4
77,Supercei - Ceilândia,Pimentão,3
151,Feira do Produtor do Sudoeste,Jiló,4
55,Supercei - Taguatinga,Berinjela,3
162,Feira do Produtor de Águas Claras,Atemóia,3
95,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Alface,3
196,Feira do Produtor do Núcleo Bandeirante,Cenoura,3
165,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Jiló,3
49,Atacadão - Ceilândia,Tomate,4
7,CEASA-DF,Cajamanga,4
161,Feira do Produtor do Núcleo Bandeirante,Cenoura,4
20,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Manga,4
112,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Mamão,5
50,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Brócolis,3
63,Assaí Atacadista - Ceilândia,Atemóia,4
188,Supercei - Ceilândia,Berinjela,3
194,Super Maia - Sobradinho,Graviola,4
190,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Pimentão,4
18,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Berinjela,3
81,Feira da Agricultura Familiar - Plano Piloto,Pepino,4
15,Assaí Atacadista - Ceilândia,Manga,3
148,Feira do Produtor de Samambaia,Quiabo,2
48,Feira do Produtor do Varjão,Beterraba,3
100,Feira do Produtor do Gama,Morango,5
61,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Beterraba,3
32,Supercei - Taguatinga,Banana,4
63,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Banana,4
94,Carrefour - Asa Norte,Uva,3
109,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Manga,2
20,Super Maia - Sobradinho,Tomate,3
46,Feira do Produtor do Riacho Fundo II,Manga,3
34,Feira do Produtor de Brazlândia,Abóbora,3
9,Feira do Produtor de Brazlândia,Berinjela,3
56,Feira do Produtor de Vicente Pires,Atemóia,4
156,Super Maia - Taguatinga,Atemóia,2
196,Big Box - Águas Claras,Coco,3
74,Feira do Produtor do Riacho Fundo,Beterraba,3
60,Pão de Açúcar - Asa Norte,Pitaia,3
94,Comper - Sudoeste,Coco,4
163,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Cebola,2
50,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Jiló,3
186,Sam's Club - Asa Norte,Cebola,5
65,Feira do Produtor do Paranoá,Morango,5
99,Feira do Produtor do Cruzeiro,Gengibre,3
63,Assaí Atacadista - Taguatinga,Goiaba,4
114,Feira do Produtor de São Sebastião,Pepino,4
146,Feira do Produtor da Estrutural,Jiló,4
62,CEASA-DF,Pitaia,3
43,Feira do Produtor do Gama,Gengibre,4
21,Feira do Produtor do Park Way,Cajamanga,5
3,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Quiabo,3
37,Feira do Produtor do Núcleo Bandeirante,Berinjela,3
53,Feira do Produtor do Riacho Fundo II,Limão,4
5,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Jiló,3
78,Feira do Produtor de Santa Maria,Pitaia,5
167,Supercei - Ceilândia,Cajamanga,4
121,CEASA-DF,Tomate,3
130,Super Maia - Taguatinga,Mandioca,2
116,Feira do Produtor do Itapoã,Lichia,4
135,Feira do Produtor de Taguatinga,Abóbora,4
20,Feira do Produtor de Planaltina,Maracujá,5
162,Supercei - Sobradinho,Chuchu,3
174,Supercei - Sobradinho,Uva,3
196,Feira do Produtor da Candangolândia,Mamão,3
15,Walmart - Samambaia,Pepino,2
52,Carrefour - Asa Norte,Pitaia,3
172,Feira do Produtor do Paranoá,Chuchu,3
53,Feira do Produtor do Núcleo Bandeirante,Pimentão,5
112,Super Maia - Sobradinho,Limão,4
198,Big Box - Águas Claras,Tomate,3
98,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Lichia,5
39,Feira do Produtor do Guará,Coco,3
129,Feira do Produtor da Estrutural,Jiló,5
175,Extra - Asa Sul,Cenoura,4
159,Feira do Produtor de Sobradinho,Pitaia,4
112,Pão de Açúcar - Asa Sul,Uva,3
146,Feira do Produtor do Recanto das Emas,Chuchu,3
74,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Graviola,3
35,Feira do Produtor do Riacho Fundo II,Pitaia,4
8,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Cebola,3
15,Walmart - Samambaia,Pimentão,2
64,CEASA-DF,Uva,3
38,Feira do Produtor do Jardim Botânico,Gengibre,3
156,Feira do Produtor do Riacho Fundo II,Mandioca,3
92,Feira do Produtor de Sobradinho,Batata,3
184,Feira do Produtor de Taguatinga,Alface,5
185,Supercei - Ceilândia,Mamão,3
110,Feira do Produtor do Guará,Lichia,3
81,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Mandioca,4
104,Feira do Produtor de Águas Claras,Mamão,3
187,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Graviola,5
91,Big Box - Águas Claras,Maracujá,3
134,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Gengibre,4
103,Super Maia - Taguatinga,Banana,3
43,Mercado Orgânico do CEASA,Pepino,3
85,Feira do Produtor da Estrutural,Tomate,4
47,Super Maia - Sobradinho,Abóbora,2
69,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Lichia,3
94,Big Box - Águas Claras,Cajamanga,4
148,Feira do Produtor do Paranoá,Cebola,2
60,Feira do Produtor de Santa Maria,Abóbora,3
102,Associação Agrícola do Distrito Federal e Ride (Agrifam),Alface,4
25,Feira do Produtor da Candangolândia,Mamão,2
61,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Limão,2
44,Feira do Produtor de Águas Claras,Mamão,4
151,Feira do Produtor do Riacho Fundo II,Graviola,3
142,Feira do Produtor do Itapoã,Tangerina,4
136,CEASA-DF,Abóbora,3
113,Pão de Açúcar - Asa Norte,Pimentão,4
63,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Quiabo,4
117,Comper - Águas Claras,Gengibre,4
175,Feira do Produtor de Taguatinga,Brócolis,4
100,Comper - Sudoeste,Tomate,5
12,Supercei - Taguatinga,Alface,3
12,Walmart - Samambaia,Gengibre,2
51,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Chuchu,4
190,Feira do Produtor do Recanto das Emas,Cenoura,3
131,Supercei - Sobradinho,Manga,4
135,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Goiaba,4
64,Feira do Produtor do Itapoã,Quiabo,2
10,Associação Agrícola do Distrito Federal e Ride (Agrifam),Maracujá,4
70,Sam's Club - Asa Norte,Couve,5
143,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Abacate,4
119,Associação dos Trabalhadores Rurais da Agricultura Familiar do Assentamento Chapadinha (Astraf),Cajamanga,3
39,Feira do Produtor do Lago Norte,Pitaia,4
108,Feira do Produtor do Sudoeste,Brócolis,5
180,Feira do Produtor de Águas Claras,Maracujá,3
151,Feira do Produtor do Paranoá,Berinjela,3
89,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Manga,4
185,Associação Agrícola do Distrito Federal e Ride (Agrifam),Cajamanga,3
94,Pão de Açúcar - Asa Norte,Alface,3
192,Walmart - Samambaia,Uva,4
155,Carrefour - Asa Norte,Chuchu,3
188,Feira do Produtor do Gama,Agrião,3
113,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Pepino,3
52,Feira do Produtor do Núcleo Bandeirante,Graviola,2
84,Feira do Produtor do Sudoeste,Coco,3
125,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Batata,3
126,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Graviola,4
136,Pão de Açúcar - Asa Norte,Abóbora,3
157,Feira do Produtor de Vicente Pires,Chuchu,2
14,Extra - Asa Norte,Lichia,2
96,Comper - Águas Claras,Maracujá,3
171,Feira do Produtor do Riacho Fundo II,Limão,3
62,Extra - Asa Norte,Batata,2
90,Super Maia - Sobradinho,Quiabo,4
98,Feira do Produtor de Ceilândia,Brócolis,4
81,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Mandioca,4
187,Supercei - Taguatinga,Goiaba,4
133,Feira do Produtor de Samambaia,Cajamanga,3
78,Feira do Produtor de São Sebastião,Coco,5
123,Feira do Produtor do Itapoã,Manga,3
93,Feira do Produtor do Cruzeiro,Mamão,4
95,Associação dos Trabalhadores Rurais da Agricultura Familiar do Assentamento Chapadinha (Astraf),Uva,3
82,Feira do Produtor de Taguatinga,Uva,3
14,Feira da Agricultura Familiar - Plano Piloto,Goiaba,2
109,Feira do Produtor de Planaltina,Maracujá,3
127,Feira do Produtor do Lago Norte,Tangerina,3
6,Feira do Produtor de São Sebastião,Repolho,5
12,Feira do Produtor do Cruzeiro,Couve,3
107,Carrefour - Águas Claras,Mandioca,4
68,Walmart - Samambaia,Limão,3
54,Assaí Atacadista - Ceilândia,Alface,4
55,Supercei - Taguatinga,Cebola,5
129,Pão de Açúcar - Asa Sul,Couve,3
118,Feira do Produtor de Vicente Pires,Jiló,5
152,Feira do Produtor do Lago Norte,Alface,3
198,Feira do Produtor de Vicente Pires,Batata,3
187,Supercei - Taguatinga,Mandioca,3
101,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Chuchu,4
123,Associação Agrícola do Distrito Federal e Ride (Agrifam),Mandioca,4
89,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Jiló,3
136,Sam's Club - Asa Norte,Pimentão,3
73,Feira do Produtor de Ceilândia,Pimentão,4
108,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Beterraba,5
17,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Uva,5
113,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Agrião,3
66,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Pitaia,2
177,Atacadão - Taguatinga,Pepino,4
65,Super Maia - Sobradinho,Alface,4
15,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Mandioca,3
103,Feira do Produtor de Samambaia,Abacate,4
113,Feira do Produtor do Varjão,Berinjela,2
105,Feira do Produtor do Recanto das Emas,Cajamanga,4
32,Big Box - Águas Claras,Mandioca,3
55,Supercei - Taguatinga,Jiló,5
25,Feira do Produtor do Riacho Fundo,Brócolis,3
24,Atacadão - Ceilândia,Pitaia,2
63,Assaí Atacadista - Taguatinga,Repolho,4
121,Feira do Produtor do Lago Norte,Pimentão,3
5,Super Maia - Sobradinho,Beterraba,2
156,Assaí Atacadista - Taguatinga,Agrião,4
108,Feira do Produtor da Estrutural,Maracujá,4
159,Associação Agrícola do Distrito Federal e Ride (Agrifam),Cajamanga,3
137,Feira da Agricultura Familiar - Plano Piloto,Maracujá,5
23,Supercei - Sobradinho,Repolho,3
121,Atacadão - Taguatinga,Atemóia,4
5,Feira do Produtor do Jardim Botânico,Jiló,3
25,Feira do Produtor do Lago Norte,Cenoura,3
114,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Cajamanga,4
47,Associação dos Trabalhadores Rurais da Agricultura Familiar do Assentamento Chapadinha (Astraf),Brócolis,3
152,Feira do Produtor do Gama,Quiabo,4
189,Comper - Águas Claras,Mandioca,3
37,Feira do Produtor de Sobradinho,Abacate,4
103,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Pimentão,3
114,Feira do Produtor de Águas Claras,Limão,5
181,Feira do Produtor do Sudoeste,Pepino,4
195,Feira do Produtor de Brazlândia,Agrião,4
68,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Brócolis,1
2,Feira do Produtor do Núcleo Bandeirante,Jiló,3
108,Extra - Asa Norte,Chuchu,5
199,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Pimentão,4
194,Feira do Produtor de Taguatinga,Brócolis,3
75,Feira do Produtor de Ceilândia,Morango,3
25,Feira do Produtor do Gama,Alface,2
197,Super Maia - Sobradinho,Batata,2
173,Mercado Orgânico do CEASA,Abóbora,4
177,Atacadão - Ceilândia,Cebola,5
27,Big Box - Águas Claras,Chuchu,4
6,Sam's Club - Asa Norte,Couve,4
57,Extra - Asa Sul,Cebola,3
87,Extra - Asa Norte,Graviola,4
124,Associação Agrícola do Distrito Federal e Ride (Agrifam),Limão,4
